_id,tipoFruta,temperatura,umidade_ar,mq3_raw,mq3_tensao,lote,estado_real,estado_previsto,validade,dataRegistro
69b084b7e8fc2c9b27991867,banana,32.3,89,3532,2.8463,lote_B,Alerta,risco de perda,0,2026-03-10T20:53:11.573Z
69b085e3e8fc2c9b27991868,banana,32.3,89,3452,2.781832,lote_B,Alerta,risco de perda,0,2026-03-10T20:58:11.509Z
69b0870fe8fc2c9b27991869,banana,32.3,89,3458,2.786667,lote_B,Alerta,risco de perda,0,2026-03-10T21:03:11.442Z
69b0883be8fc2c9b2799186a,banana,31.8,88,3321,2.676264,lote_B,Alerta,risco de perda,0,2026-03-10T21:08:11.577Z
69b08968e8fc2c9b2799186b,banana,31.8,88,3326,2.680293,lote_B,Alerta,risco de perda,0,2026-03-10T21:13:12.077Z
69b08a8fe8fc2c9b2799186c,banana,31.8,87,2852,2.298315,lote_B,Alerta,alerta,12,2026-03-10T21:18:07.809Z
69b08bbbe8fc2c9b2799186d,banana,31.3,87,2972,2.395018,lote_B,Alerta,alerta,12,2026-03-10T21:23:07.652Z
69b08ce7e8fc2c9b2799186e,banana,30.8,86,2969,2.392601,lote_B,Alerta,alerta,12,2026-03-10T21:28:07.763Z
69b08e13e8fc2c9b2799186f,banana,30.8,87,3008,2.424029,lote_B,Alerta,alerta,12,2026-03-10T21:33:07.946Z
69b08f40e8fc2c9b27991870,banana,30.8,87,3136,2.527179,lote_B,Alerta,risco de perda,0,2026-03-10T21:38:08.004Z
69b0906be8fc2c9b27991871,banana,30.8,88,3247,2.61663,lote_B,Alerta,risco de perda,0,2026-03-10T21:43:07.686Z
69b09197e8fc2c9b27991872,banana,30.8,89,3308,2.665787,lote_B,Alerta,risco de perda,0,2026-03-10T21:48:07.719Z
69b092c3e8fc2c9b27991873,banana,30.8,90,3245,2.615018,lote_B,Alerta,risco de perda,0,2026-03-10T21:53:07.815Z
69b093efe8fc2c9b27991874,banana,30.2,90,3271,2.635971,lote_B,Alerta,risco de perda,0,2026-03-10T21:58:07.697Z
69b0951be8fc2c9b27991875,banana,30.2,89,3360,2.707692,lote_B,Alerta,risco de perda,0,2026-03-10T22:03:07.788Z
69b09647e8fc2c9b27991876,banana,30.2,90,3330,2.683517,lote_B,Alerta,risco de perda,0,2026-03-10T22:08:07.973Z
69b09776e8fc2c9b27991877,banana,30.2,91,3344,2.694798,lote_B,Alerta,risco de perda,0,2026-03-10T22:13:10.669Z
69b0989fe8fc2c9b27991878,banana,30.2,90,3405,2.743956,lote_B,Alerta,risco de perda,0,2026-03-10T22:18:07.740Z
69b099cbe8fc2c9b27991879,banana,29.8,91,3470,2.796337,lote_B,Alerta,risco de perda,0,2026-03-10T22:23:07.982Z
69b09af7e8fc2c9b2799187a,banana,30.2,91,3525,2.840659,lote_B,Alerta,risco de perda,0,2026-03-10T22:28:07.909Z
69b09c23e8fc2c9b2799187b,banana,30.2,91,3475,2.800366,lote_B,Alerta,risco de perda,0,2026-03-10T22:33:07.739Z
69b09d50e8fc2c9b2799187c,banana,30.2,91,3550,2.860806,lote_B,Alerta,risco de perda,0,2026-03-10T22:38:08.549Z
69b09e7ee8fc2c9b2799187d,banana,30.2,90,3605,2.905128,lote_B,Alerta,risco de perda,0,2026-03-10T22:43:10.949Z
69b09faae8fc2c9b2799187e,banana,30.2,91,3585,2.889011,lote_B,Alerta,risco de perda,0,2026-03-10T22:48:10.443Z
69b0a0d3e8fc2c9b2799187f,banana,30.2,91,3595,2.89707,lote_B,Alerta,risco de perda,0,2026-03-10T22:53:07.822Z
69b0a200e8fc2c9b27991880,banana,29.8,91,3644,2.936557,lote_B,Alerta,risco de perda,0,2026-03-10T22:58:08.447Z
69b0a32ce8fc2c9b27991881,banana,29.8,91,3672,2.959121,lote_B,Alerta,risco de perda,0,2026-03-10T23:03:08.119Z
69b0a457e8fc2c9b27991882,banana,30.2,91,3609,2.908352,lote_B,Alerta,risco de perda,0,2026-03-10T23:08:07.791Z
69b0a584e8fc2c9b27991883,banana,29.8,91,3660,2.94945,lote_B,Alerta,risco de perda,0,2026-03-10T23:13:08.058Z
69b0a6afe8fc2c9b27991884,banana,29.8,91,3686,2.970403,lote_B,Alerta,risco de perda,0,2026-03-10T23:18:07.971Z
69b0a7dbe8fc2c9b27991885,banana,29.8,92,3656,2.946227,lote_B,Alerta,risco de perda,0,2026-03-10T23:23:07.922Z
69b0a908e8fc2c9b27991886,banana,29.8,91,3674,2.960733,lote_B,Alerta,risco de perda,0,2026-03-10T23:28:08.066Z
69b0aa33e8fc2c9b27991887,banana,29.8,91,3549,2.86,lote_B,Alerta,risco de perda,0,2026-03-10T23:33:07.933Z
69b0ab60e8fc2c9b27991888,banana,29.8,91,3492,2.814066,lote_B,Alerta,risco de perda,0,2026-03-10T23:38:08.024Z
69b0ac8ce8fc2c9b27991889,banana,29.3,90,3548,2.859194,lote_B,Alerta,risco de perda,0,2026-03-10T23:43:08.666Z
69b0adb8e8fc2c9b2799188a,banana,29.3,91,3598,2.899487,lote_B,Alerta,risco de perda,0,2026-03-10T23:48:08.104Z
69b0aee4e8fc2c9b2799188b,banana,29.3,91,3627,2.922857,lote_B,Alerta,risco de perda,0,2026-03-10T23:53:08.169Z
69b0b00fe8fc2c9b2799188c,banana,29.8,91,3654,2.944615,lote_B,Alerta,risco de perda,0,2026-03-10T23:58:07.932Z
69b0b13ce8fc2c9b2799188d,banana,29.7,91,3671,2.958315,lote_B,Alerta,risco de perda,0,2026-03-11T00:03:08.198Z
69b0b267e8fc2c9b2799188e,banana,29.8,92,3691,2.974432,lote_B,Alerta,risco de perda,0,2026-03-11T00:08:07.813Z
69b0b393e8fc2c9b2799188f,banana,29.8,92,3731,3.006667,lote_B,Alerta,risco de perda,0,2026-03-11T00:13:07.855Z
69b0b4bfe8fc2c9b27991890,banana,29.8,92,3740,3.013919,lote_B,Alerta,risco de perda,0,2026-03-11T00:18:07.894Z
69b0b5ebe8fc2c9b27991891,banana,29.8,92,3763,3.032454,lote_B,Alerta,risco de perda,0,2026-03-11T00:23:07.929Z
69b0b718e8fc2c9b27991892,banana,29.8,92,3777,3.043736,lote_B,Alerta,risco de perda,0,2026-03-11T00:28:08.035Z
69b0b844e8fc2c9b27991893,banana,29.8,92,3719,2.996996,lote_B,Alerta,risco de perda,0,2026-03-11T00:33:08.000Z
69b0b970e8fc2c9b27991894,banana,29.8,92,3757,3.027619,lote_B,Alerta,risco de perda,0,2026-03-11T00:38:08.160Z
69b0ba9ce8fc2c9b27991895,banana,29.3,92,3669,2.956703,lote_B,Alerta,risco de perda,0,2026-03-11T00:43:08.037Z
69b0bbc8e8fc2c9b27991896,banana,29.3,92,3635,2.929304,lote_B,Alerta,risco de perda,0,2026-03-11T00:48:08.062Z
69b0bcf4e8fc2c9b27991897,banana,29.3,92,3562,2.870476,lote_B,Alerta,risco de perda,0,2026-03-11T00:53:08.067Z
69b0be20e8fc2c9b27991898,banana,28.9,91,3311,2.668205,lote_B,Alerta,risco de perda,0,2026-03-11T00:58:08.079Z
69b0bf4ce8fc2c9b27991899,banana,28.9,92,3361,2.708498,lote_B,Alerta,risco de perda,0,2026-03-11T01:03:08.282Z
69b0c078e8fc2c9b2799189a,banana,28.5,91,3037,2.447399,lote_B,Alerta,alerta,12,2026-03-11T01:08:08.265Z
69b0c1a4e8fc2c9b2799189b,banana,28.5,91,2759,2.22337,lote_B,Alerta,alerta,12,2026-03-11T01:13:08.089Z
69b0c2d0e8fc2c9b2799189c,banana,28,90,2769,2.231429,lote_B,Alerta,alerta,12,2026-03-11T01:18:08.128Z
69b0c3fce8fc2c9b2799189d,banana,27.6,89,2792,2.249963,lote_B,Alerta,alerta,12,2026-03-11T01:23:08.131Z
69b0c528e8fc2c9b2799189e,banana,28,89,2761,2.224982,lote_B,Alerta,alerta,12,2026-03-11T01:28:08.013Z
69b0c654e8fc2c9b2799189f,banana,28,90,2868,2.311209,lote_B,Alerta,alerta,12,2026-03-11T01:33:08.248Z
69b0c8afe8fc2c9b279918a0,banana,28,91,3066,2.470769,lote_B,Alerta,alerta,12,2026-03-11T01:43:11.095Z
69b0c9d7e8fc2c9b279918a1,banana,28,91,3122,2.515898,lote_B,Alerta,risco de perda,0,2026-03-11T01:48:07.970Z
69b0cb04e8fc2c9b279918a2,banana,28.5,91,3215,2.590842,lote_B,Alerta,risco de perda,0,2026-03-11T01:53:08.175Z
69b0cc30e8fc2c9b279918a3,banana,28.5,91,3178,2.561026,lote_B,Alerta,risco de perda,0,2026-03-11T01:58:08.312Z
69b0cd5ce8fc2c9b279918a4,banana,28.5,92,3095,2.494139,lote_B,Alerta,alerta,12,2026-03-11T02:03:08.035Z
69b0ce88e8fc2c9b279918a5,banana,28.5,91,2955,2.381319,lote_B,Alerta,alerta,12,2026-03-11T02:08:08.322Z
69b0cfb4e8fc2c9b279918a6,banana,28,90,2942,2.370842,lote_B,Alerta,alerta,12,2026-03-11T02:13:08.229Z
69b0d0e0e8fc2c9b279918a7,banana,27.6,90,3056,2.462711,lote_B,Alerta,alerta,12,2026-03-11T02:18:08.231Z
69b0d20ce8fc2c9b279918a8,banana,27.6,91,3158,2.544909,lote_B,Alerta,risco de perda,0,2026-03-11T02:23:08.105Z
69b0d338e8fc2c9b279918a9,banana,28,91,3240,2.610989,lote_B,Alerta,risco de perda,0,2026-03-11T02:28:08.340Z
69b0d464e8fc2c9b279918aa,banana,28,91,3315,2.671429,lote_B,Alerta,risco de perda,0,2026-03-11T02:33:08.226Z
69b0d590e8fc2c9b279918ab,banana,28.5,91,3365,2.711722,lote_B,Alerta,risco de perda,0,2026-03-11T02:38:08.114Z
69b0d6bce8fc2c9b279918ac,banana,28.5,91,3405,2.743956,lote_B,Alerta,risco de perda,0,2026-03-11T02:43:08.290Z
69b0d7e8e8fc2c9b279918ad,banana,28.5,91,3457,2.785861,lote_B,Alerta,risco de perda,0,2026-03-11T02:48:08.284Z
69b0d914e8fc2c9b279918ae,banana,28.5,91,3492,2.814066,lote_B,Alerta,risco de perda,0,2026-03-11T02:53:08.271Z
69b0da40e8fc2c9b279918af,banana,28.5,91,3531,2.845495,lote_B,Alerta,risco de perda,0,2026-03-11T02:58:08.343Z
69b0db6ce8fc2c9b279918b0,banana,28.5,92,3561,2.86967,lote_B,Alerta,risco de perda,0,2026-03-11T03:03:08.250Z
69b0dc98e8fc2c9b279918b1,banana,28.5,92,3591,2.893846,lote_B,Alerta,risco de perda,0,2026-03-11T03:08:08.319Z
69b0ddc4e8fc2c9b279918b2,banana,28.5,92,3617,2.914798,lote_B,Alerta,risco de perda,0,2026-03-11T03:13:08.158Z
69b0def0e8fc2c9b279918b3,banana,28.5,92,3649,2.940586,lote_B,Alerta,risco de perda,0,2026-03-11T03:18:08.286Z
69b0e01ce8fc2c9b279918b4,banana,28.5,92,3680,2.965568,lote_B,Alerta,risco de perda,0,2026-03-11T03:23:08.426Z
69b0e148e8fc2c9b279918b5,banana,28.5,92,3709,2.988938,lote_B,Alerta,risco de perda,0,2026-03-11T03:28:08.358Z
69b0e274e8fc2c9b279918b6,banana,28.5,92,3732,3.007473,lote_B,Alerta,risco de perda,0,2026-03-11T03:33:08.409Z
69b0e3a0e8fc2c9b279918b7,banana,28.5,92,3754,3.025202,lote_B,Alerta,risco de perda,0,2026-03-11T03:38:08.769Z
69b0e4cce8fc2c9b279918b8,banana,28.5,92,3784,3.049377,lote_B,Alerta,risco de perda,0,2026-03-11T03:43:08.325Z
69b0e5f8e8fc2c9b279918b9,banana,28.5,92,3800,3.062271,lote_B,Alerta,risco de perda,0,2026-03-11T03:48:08.220Z
69b0e724e8fc2c9b279918ba,banana,28.5,92,3819,3.077582,lote_B,Alerta,risco de perda,0,2026-03-11T03:53:08.447Z
69b0e850e8fc2c9b279918bb,banana,28.5,92,3852,3.104176,lote_B,Alerta,risco de perda,0,2026-03-11T03:58:08.402Z
69b0e97fe8fc2c9b279918bc,banana,28.5,92,3844,3.097729,lote_B,Alerta,risco de perda,0,2026-03-11T04:03:11.867Z
69b0eaa8e8fc2c9b279918bd,banana,28.5,92,3849,3.101758,lote_B,Alerta,risco de perda,0,2026-03-11T04:08:08.199Z
69b0ebd4e8fc2c9b279918be,banana,28.5,92,3827,3.084029,lote_B,Alerta,risco de perda,0,2026-03-11T04:13:08.332Z
69b0ed00e8fc2c9b279918bf,banana,28.4,92,3857,3.108205,lote_B,Alerta,risco de perda,0,2026-03-11T04:18:08.488Z
69b0ee2ce8fc2c9b279918c0,banana,28.4,92,3855,3.106593,lote_B,Alerta,risco de perda,0,2026-03-11T04:23:08.347Z
69b0ef59e8fc2c9b279918c1,banana,28,92,3875,3.122711,lote_B,Alerta,risco de perda,0,2026-03-11T04:28:09.001Z
69b0f084e8fc2c9b279918c2,banana,28,92,3878,3.125128,lote_B,Alerta,risco de perda,0,2026-03-11T04:33:08.323Z
69b0f1b0e8fc2c9b279918c3,banana,28,92,3885,3.130769,lote_B,Alerta,risco de perda,0,2026-03-11T04:38:08.459Z
69b0f2dce8fc2c9b279918c4,banana,28.5,92,3885,3.130769,lote_B,Alerta,risco de perda,0,2026-03-11T04:43:08.253Z
69b0f408e8fc2c9b279918c5,banana,28.5,92,3902,3.144469,lote_B,Alerta,risco de perda,0,2026-03-11T04:48:08.427Z
69b0f538e8fc2c9b279918c6,banana,28.1,92,3905,3.146886,lote_B,Alerta,risco de perda,0,2026-03-11T04:53:12.559Z
69b0f660e8fc2c9b279918c7,banana,28,92,3906,3.147692,lote_B,Alerta,risco de perda,0,2026-03-11T04:58:08.396Z
69b0f78ce8fc2c9b279918c8,banana,28,92,3916,3.155751,lote_B,Alerta,risco de perda,0,2026-03-11T05:03:08.330Z
69b0f8b8e8fc2c9b279918c9,banana,28,92,3929,3.166227,lote_B,Alerta,risco de perda,0,2026-03-11T05:08:08.467Z
69b0f9e5e8fc2c9b279918ca,banana,28,92,3925,3.163004,lote_B,Alerta,risco de perda,0,2026-03-11T05:13:09.011Z
69b0fb10e8fc2c9b279918cb,banana,28,92,3910,3.150916,lote_B,Alerta,risco de perda,0,2026-03-11T05:18:08.329Z
69b0fc3ce8fc2c9b279918cc,banana,28,92,3921,3.15978,lote_B,Alerta,risco de perda,0,2026-03-11T05:23:08.373Z
69b0fd68e8fc2c9b279918cd,banana,28,92,3952,3.184762,lote_B,Alerta,risco de perda,0,2026-03-11T05:28:08.458Z
69b0fe94e8fc2c9b279918ce,banana,28,92,3916,3.155751,lote_B,Alerta,risco de perda,0,2026-03-11T05:33:08.503Z
69b0ffc0e8fc2c9b279918cf,banana,28,92,3921,3.15978,lote_B,Alerta,risco de perda,0,2026-03-11T05:38:08.365Z
69b100ece8fc2c9b279918d0,banana,28,92,3952,3.184762,lote_B,Alerta,risco de perda,0,2026-03-11T05:43:08.467Z
69b10218e8fc2c9b279918d1,banana,28,92,3966,3.196044,lote_B,Alerta,risco de perda,0,2026-03-11T05:48:08.555Z
69b10344e8fc2c9b279918d2,banana,28,92,3978,3.205714,lote_B,Alerta,risco de perda,0,2026-03-11T05:53:08.388Z
69b10470e8fc2c9b279918d3,banana,28,92,3966,3.196044,lote_B,Alerta,risco de perda,0,2026-03-11T05:58:08.515Z
69b1059ce8fc2c9b279918d4,banana,28,92,3944,3.178315,lote_B,Alerta,risco de perda,0,2026-03-11T06:03:08.677Z
69b106c8e8fc2c9b279918d5,banana,27.6,93,3950,3.18315,lote_B,Alerta,risco de perda,0,2026-03-11T06:08:08.561Z
69b107f4e8fc2c9b279918d6,banana,27.6,93,3955,3.18718,lote_B,Alerta,risco de perda,0,2026-03-11T06:13:08.557Z
69b10920e8fc2c9b279918d7,banana,27.6,93,3951,3.183956,lote_B,Alerta,risco de perda,0,2026-03-11T06:18:08.554Z
69b10a4ce8fc2c9b279918d8,banana,27.6,93,3964,3.194432,lote_B,Alerta,risco de perda,0,2026-03-11T06:23:08.564Z
69b10b78e8fc2c9b279918d9,banana,27.6,93,3949,3.182344,lote_B,Alerta,risco de perda,0,2026-03-11T06:28:08.640Z
69b10ca4e8fc2c9b279918da,banana,27.6,93,3957,3.188791,lote_B,Alerta,risco de perda,0,2026-03-11T06:33:08.475Z
69b10dd1e8fc2c9b279918db,banana,27.6,93,3960,3.191209,lote_B,Alerta,risco de perda,0,2026-03-11T06:38:09.324Z
69b10efce8fc2c9b279918dc,banana,27.8,93,3959,3.190403,lote_B,Alerta,risco de perda,0,2026-03-11T06:43:08.389Z
69b11028e8fc2c9b279918dd,banana,27.6,93,3981,3.208132,lote_B,Alerta,risco de perda,0,2026-03-11T06:48:08.474Z
69b11154e8fc2c9b279918de,banana,27.6,93,3967,3.19685,lote_B,Alerta,risco de perda,0,2026-03-11T06:53:08.612Z
69b11280e8fc2c9b279918df,banana,27.6,93,3973,3.201685,lote_B,Alerta,risco de perda,0,2026-03-11T06:58:08.696Z
69b113ace8fc2c9b279918e0,banana,27.6,93,3977,3.204908,lote_B,Alerta,risco de perda,0,2026-03-11T07:03:08.606Z
69b114d8e8fc2c9b279918e1,banana,27.6,93,3986,3.212161,lote_B,Alerta,risco de perda,0,2026-03-11T07:08:08.627Z
69b11604e8fc2c9b279918e2,banana,27.6,93,3976,3.204103,lote_B,Alerta,risco de perda,0,2026-03-11T07:13:08.666Z
69b11730e8fc2c9b279918e3,banana,27.6,93,3993,3.217802,lote_B,Alerta,risco de perda,0,2026-03-11T07:18:08.695Z
69b1185ce8fc2c9b279918e4,banana,27.6,93,3957,3.188791,lote_B,Alerta,risco de perda,0,2026-03-11T07:23:08.644Z
69b11988e8fc2c9b279918e5,banana,27.6,93,3960,3.191209,lote_B,Alerta,risco de perda,0,2026-03-11T07:28:08.628Z
69b11ab4e8fc2c9b279918e6,banana,27.6,93,3968,3.197656,lote_B,Alerta,risco de perda,0,2026-03-11T07:33:08.891Z
69b11be0e8fc2c9b279918e7,banana,27.6,93,3987,3.212967,lote_B,Alerta,risco de perda,0,2026-03-11T07:38:08.539Z
69b11d0ce8fc2c9b279918e8,banana,27.6,93,3965,3.195238,lote_B,Alerta,risco de perda,0,2026-03-11T07:43:08.670Z
69b11e38e8fc2c9b279918e9,banana,27.6,93,3968,3.197656,lote_B,Alerta,risco de perda,0,2026-03-11T07:48:08.715Z
69b11f64e8fc2c9b279918ea,banana,27.6,93,3990,3.215385,lote_B,Alerta,risco de perda,0,2026-03-11T07:53:08.743Z
69b12090e8fc2c9b279918eb,banana,27.6,93,3965,3.195238,lote_B,Alerta,risco de perda,0,2026-03-11T07:58:08.583Z
69b121bce8fc2c9b279918ec,banana,27.6,93,3988,3.213773,lote_B,Alerta,risco de perda,0,2026-03-11T08:03:08.755Z
69b122e8e8fc2c9b279918ed,banana,27.6,93,3974,3.202491,lote_B,Alerta,risco de perda,0,2026-03-11T08:08:08.751Z
69b12414e8fc2c9b279918ee,banana,27.1,93,3989,3.214579,lote_B,Alerta,risco de perda,0,2026-03-11T08:13:08.550Z
69b12540e8fc2c9b279918ef,banana,27.1,93,3990,3.215385,lote_B,Alerta,risco de perda,0,2026-03-11T08:18:08.729Z
69b1266ce8fc2c9b279918f0,banana,27.1,93,3973,3.201685,lote_B,Alerta,risco de perda,0,2026-03-11T08:23:08.776Z
69b12798e8fc2c9b279918f1,banana,27.1,93,3961,3.192015,lote_B,Alerta,risco de perda,0,2026-03-11T08:28:08.589Z
69b128c4e8fc2c9b279918f2,banana,27.1,93,3981,3.208132,lote_B,Alerta,risco de perda,0,2026-03-11T08:33:08.574Z
69b129f3e8fc2c9b279918f3,banana,27.1,93,3971,3.200073,lote_B,Alerta,risco de perda,0,2026-03-11T08:38:11.570Z
69b12b1ce8fc2c9b279918f4,banana,27.1,93,3973,3.201685,lote_B,Alerta,risco de perda,0,2026-03-11T08:43:08.836Z
69b12c48e8fc2c9b279918f5,banana,27.1,93,3969,3.198462,lote_B,Alerta,risco de perda,0,2026-03-11T08:48:08.741Z
69b12d74e8fc2c9b279918f6,banana,27.1,93,3961,3.192015,lote_B,Alerta,risco de perda,0,2026-03-11T08:53:08.783Z
69b12ea0e8fc2c9b279918f7,banana,27.1,93,3968,3.197656,lote_B,Alerta,risco de perda,0,2026-03-11T08:58:08.816Z
69b12fcce8fc2c9b279918f8,banana,27.1,93,3947,3.180732,lote_B,Alerta,risco de perda,0,2026-03-11T09:03:08.647Z
69b130f8e8fc2c9b279918f9,banana,27.1,93,3950,3.18315,lote_B,Alerta,risco de perda,0,2026-03-11T09:08:08.688Z
69b13224e8fc2c9b279918fa,banana,26.8,93,3950,3.18315,lote_B,Alerta,risco de perda,0,2026-03-11T09:13:08.827Z
69b13350e8fc2c9b279918fb,banana,27.1,93,3939,3.174286,lote_B,Alerta,risco de perda,0,2026-03-11T09:18:08.857Z
69b1347ce8fc2c9b279918fc,banana,27.1,93,3950,3.18315,lote_B,Alerta,risco de perda,0,2026-03-11T09:23:08.688Z
69b135a8e8fc2c9b279918fd,banana,26.7,93,3944,3.178315,lote_B,Alerta,risco de perda,0,2026-03-11T09:28:08.824Z
69b136d5e8fc2c9b279918fe,banana,27.1,93,3939,3.174286,lote_B,Alerta,risco de perda,0,2026-03-11T09:33:09.063Z
69b13800e8fc2c9b279918ff,banana,27.1,93,3943,3.177509,lote_B,Alerta,risco de perda,0,2026-03-11T09:38:08.868Z
69b1392fe8fc2c9b27991900,banana,26.7,93,3943,3.177509,lote_B,Alerta,risco de perda,0,2026-03-11T09:43:11.702Z
69b13a58e8fc2c9b27991901,banana,27,93,3947,3.180732,lote_B,Alerta,risco de perda,0,2026-03-11T09:48:08.865Z
69b13b84e8fc2c9b27991902,banana,27.1,93,3943,3.177509,lote_B,Alerta,risco de perda,0,2026-03-11T09:53:08.679Z
69b13cb0e8fc2c9b27991903,banana,27.1,93,3936,3.171868,lote_B,Alerta,risco de perda,0,2026-03-11T09:58:08.716Z
69b13ddce8fc2c9b27991904,banana,27.1,93,3936,3.171868,lote_B,Alerta,risco de perda,0,2026-03-11T10:03:08.874Z
69b13f08e8fc2c9b27991905,banana,27.1,93,3907,3.148498,lote_B,Alerta,risco de perda,0,2026-03-11T10:08:08.898Z
69b1403ae8fc2c9b27991906,banana,27.1,93,3943,3.177509,lote_B,Alerta,risco de perda,0,2026-03-11T10:13:14.111Z
69b14160e8fc2c9b27991907,banana,27.1,93,3913,3.153333,lote_B,Alerta,risco de perda,0,2026-03-11T10:18:08.852Z
69b1428de8fc2c9b27991908,banana,27.1,93,3913,3.153333,lote_B,Alerta,risco de perda,0,2026-03-11T10:23:09.029Z
