timestamp,tipoFruta,lote,temperatura,umidade_ar,mq3_raw,mq3_tensao,estado_previsto,estado_real,validade
2025-12-04 06:42:08.852000,banana,lote_Madrugada_2,26.5,75.6,2640,2.127473,alerta,sem risco,12
2025-12-04 06:43:08.883000,banana,lote_Madrugada_2,26.5,75.4,2642,2.129084,alerta,sem risco,12
2025-12-04 06:44:08.863000,banana,lote_Madrugada_2,26.5,75.6,2640,2.127473,alerta,sem risco,12
2025-12-04 06:45:08.866000,banana,lote_Madrugada_2,26.6,75.8,2652,2.137143,alerta,sem risco,12
2025-12-04 06:46:08.770000,banana,lote_Madrugada_2,26.6,75.7,2639,2.126667,alerta,sem risco,12
2025-12-04 10:37:00.498000,banana,lote_Madrugada_2,26.6,75.6,2641,2.128278,alerta,sem risco,12
2025-12-04 10:43:07.957000,banana,lote_Madrugada_2,26.3,78.3,2607,2.100879,alerta,sem risco,12
2025-12-04 10:44:07.864000,banana,lote_Madrugada_2,26.3,77.8,2696,2.172601,alerta,sem risco,12
2025-12-04 10:45:07.920000,banana,lote_Madrugada_2,26.3,77.6,2711,2.184689,alerta,sem risco,12
2025-12-04 10:46:07.846000,banana,lote_Madrugada_2,26.3,77.6,2737,2.205641,alerta,sem risco,12
2025-12-04 10:47:07.920000,banana,lote_Madrugada_2,26.3,77.7,2767,2.229817,alerta,sem risco,12
2025-12-04 10:48:07.986000,banana,lote_Madrugada_2,26.3,78.1,2755,2.220146,alerta,sem risco,12
2025-12-04 10:49:07.990000,banana,lote_Madrugada_2,26.2,78.1,2723,2.194359,alerta,sem risco,12
2025-12-04 10:50:07.896000,banana,lote_Madrugada_2,26.2,77.9,2606,2.100073,alerta,sem risco,12
2025-12-04 16:15:59.180000,banana,lote_Madrugada_2,26.0,77.9,2716,2.188718,alerta,sem risco,12
2025-12-04 16:15:59.195000,banana,lote_Madrugada_2,26.0,77.9,2675,2.155678,alerta,sem risco,12
2025-12-04 16:15:59.215000,banana,lote_Madrugada_2,26.0,78.0,2751,2.216923,alerta,sem risco,12
2025-12-04 16:17:08.087000,banana,lote_Madrugada_2,26.2,78.8,2498,2.01304,madura,sem risco,42
2025-12-04 16:18:08.089000,banana,lote_Madrugada_2,26.2,78.3,2508,2.021099,madura,sem risco,42
2025-12-04 16:19:08.084000,banana,lote_Madrugada_2,26.2,78.5,2499,2.013846,madura,sem risco,42
